,Date,Year,Month,Day,TAVE (C),SNOW (in),PRCP (in)
1444,2007-12-15,2007,12,15,0.5555555555555556,0.0,0.01
1445,2007-12-16,2007,12,16,1.1111111111111112,1.0,0.84
1446,2007-12-17,2007,12,17,-1.1111111111111112,0.0,0.0
1447,2007-12-18,2007,12,18,0.5555555555555556,0.0,0.0
1448,2007-12-19,2007,12,19,3.888888888888889,0.0,0.08
1449,2007-12-20,2007,12,20,4.444444444444445,0.0,0.0
1450,2007-12-21,2007,12,21,3.3333333333333335,0.0,0.0
1451,2007-12-22,2007,12,22,3.3333333333333335,0.0,0.0
1452,2007-12-23,2007,12,23,10.555555555555555,0.0,0.71
1453,2007-12-24,2007,12,24,6.666666666666667,0.0,0.0
1454,2007-12-25,2007,12,25,3.888888888888889,0.0,0.0
1455,2007-12-26,2007,12,26,2.2222222222222223,0.0,0.51
1456,2007-12-27,2007,12,27,4.444444444444445,0.0,0.05
1457,2007-12-28,2007,12,28,7.222222222222222,0.0,0.02
1458,2007-12-29,2007,12,29,8.333333333333334,0.0,0.57
1459,2007-12-30,2007,12,30,3.888888888888889,0.0,0.12
1460,2007-12-31,2007,12,31,4.444444444444445,0.0,0.22
1461,2008-01-01,2008,1,1,5.555555555555555,0.0,0.17
1462,2008-01-02,2008,1,2,-2.2222222222222223,0.0,0.0
1463,2008-01-03,2008,1,3,-8.88888888888889,0.0,0.0
1464,2008-01-04,2008,1,4,-3.3333333333333335,0.0,0.0
1465,2008-01-05,2008,1,5,3.3333333333333335,0.0,0.06
1466,2008-01-06,2008,1,6,6.111111111111111,0.0,0.01
1467,2008-01-07,2008,1,7,12.222222222222221,0.0,0.0
1468,2008-01-08,2008,1,8,15.0,0.0,0.0
1469,2008-01-09,2008,1,9,13.333333333333334,0.0,0.03
1470,2008-1-10,2008,1,10,7.777777777777778,0.0,0.01
1471,2008-01-11,2008,1,11,8.88888888888889,0.0,1.29
1472,2008-01-12,2008,1,12,7.777777777777778,0.0,0.0
1473,2008-01-13,2008,1,13,5.0,0.0,0.3
1474,2008-01-14,2008,1,14,2.7777777777777777,0.0,0.18
1475,2008-01-15,2008,1,15,1.6666666666666667,0.0,0.0
1476,2008-01-16,2008,1,16,1.1111111111111112,0.0,0.0
1477,2008-01-17,2008,1,17,1.6666666666666667,0.0,0.25
1478,2008-01-18,2008,1,18,5.555555555555555,0.0,0.46
1479,2008-01-19,2008,1,19,1.6666666666666667,0.0,0.0
1480,2008-01-20,2008,1,20,-3.3333333333333335,0.0,0.0
1481,2008-01-21,2008,1,21,-6.111111111111111,0.0,0.0
1482,2008-01-22,2008,1,22,-0.5555555555555556,0.0,0.0
1483,2008-01-23,2008,1,23,1.6666666666666667,0.0,0.0
1484,2008-01-24,2008,1,24,-1.6666666666666667,0.0,0.0
1485,2008-01-25,2008,1,25,-2.7777777777777777,0.0,0.0
1486,2008-01-26,2008,1,26,-1.1111111111111112,0.0,0.0
1487,2008-01-27,2008,1,27,1.6666666666666667,0.0,0.0
1488,2008-01-28,2008,1,28,1.6666666666666667,0.0,0.0
1489,2008-01-29,2008,1,29,2.7777777777777777,0.0,0.01
1490,2008-01-30,2008,1,30,5.0,0.0,0.08
1491,2008-01-31,2008,1,31,0.5555555555555556,0.0,0.0
1492,2008-02-01,2008,2,1,6.111111111111111,0.0,1.63
1493,2008-02-02,2008,2,2,3.888888888888889,0.0,0.0
1494,2008-02-03,2008,2,3,5.0,0.0,0.0
1495,2008-02-04,2008,2,4,3.3333333333333335,0.0,0.07
1496,2008-02-05,2008,2,5,7.222222222222222,0.0,0.05
1497,2008-02-06,2008,2,6,12.777777777777779,0.0,0.04
1498,2008-02-07,2008,2,7,6.666666666666667,0.0,0.05
1499,2008-02-08,2008,2,8,4.444444444444445,0.0,0.0
1500,2008-02-09,2008,2,9,5.0,0.0,0.06
1501,2008-2-10,2008,2,10,-1.1111111111111112,0.0,0.0
1502,2008-02-11,2008,2,11,-8.333333333333334,0.0,0.0
1503,2008-02-12,2008,2,12,-4.444444444444445,2.8,0.55
1504,2008-02-13,2008,2,13,6.111111111111111,0.0,1.94
1505,2008-02-14,2008,2,14,1.1111111111111112,0.0,0.0
1506,2008-02-15,2008,2,15,3.888888888888889,0.0,0.0
1507,2008-02-16,2008,2,16,-1.6666666666666667,0.0,0.0
1508,2008-02-17,2008,2,17,5.555555555555555,0.0,0.23
1509,2008-02-18,2008,2,18,11.11111111111111,0.0,0.27
1510,2008-02-19,2008,2,19,1.6666666666666667,0.0,0.0
1511,2008-02-20,2008,2,20,-2.2222222222222223,0.0,0.0
1512,2008-02-21,2008,2,21,-2.7777777777777777,0.0,0.0
1513,2008-02-22,2008,2,22,-1.1111111111111112,6.0,0.7
1514,2008-02-23,2008,2,23,-0.5555555555555556,0.0,0.01
1515,2008-02-24,2008,2,24,0.0,0.0,0.0
1516,2008-02-25,2008,2,25,4.444444444444445,0.0,0.0
1517,2008-02-26,2008,2,26,6.111111111111111,0.0,0.21
1518,2008-02-27,2008,2,27,0.5555555555555556,0.0,0.0
1519,2008-02-28,2008,2,28,-5.0,0.0,0.0
1520,2008-02-29,2008,2,29,-3.3333333333333335,0.2,0.14
1521,2008-03-01,2008,3,1,4.444444444444445,0.0,0.14
1522,2008-03-02,2008,3,2,2.2222222222222223,0.0,0.0
1523,2008-03-03,2008,3,3,7.777777777777778,0.0,0.0
1524,2008-03-04,2008,3,4,12.222222222222221,0.0,0.19
1525,2008-03-05,2008,3,5,8.333333333333334,0.0,0.3
1526,2008-03-06,2008,3,6,5.555555555555555,0.0,0.0
1527,2008-03-07,2008,3,7,5.0,0.0,1.21
1528,2008-03-08,2008,3,8,8.333333333333334,0.0,0.75
1529,2008-03-09,2008,3,9,2.2222222222222223,0.0,0.0
1530,2008-3-10,2008,3,10,2.2222222222222223,0.0,0.0
1531,2008-03-11,2008,3,11,5.555555555555555,0.0,0.0
1532,2008-03-12,2008,3,12,5.0,0.0,0.0
1533,2008-03-13,2008,3,13,3.3333333333333335,0.0,0.0
1534,2008-03-14,2008,3,14,8.88888888888889,0.0,0.02
1535,2008-03-15,2008,3,15,9.444444444444445,0.0,0.11
1536,2008-03-16,2008,3,16,5.0,0.0,0.04
1537,2008-03-17,2008,3,17,4.444444444444445,0.0,0.0
1538,2008-03-18,2008,3,18,4.444444444444445,0.0,0.0
1539,2008-03-19,2008,3,19,8.333333333333334,0.0,0.95
1540,2008-03-20,2008,3,20,8.333333333333334,0.0,0.22
1541,2008-03-21,2008,3,21,3.888888888888889,0.0,0.0
1542,2008-03-22,2008,3,22,5.555555555555555,0.0,0.0
1543,2008-03-23,2008,3,23,3.888888888888889,0.0,0.0
1544,2008-03-24,2008,3,24,5.555555555555555,0.0,0.0
1545,2008-03-25,2008,3,25,4.444444444444445,0.0,0.0
1546,2008-03-26,2008,3,26,11.11111111111111,0.0,0.0
1547,2008-03-27,2008,3,27,8.333333333333334,0.0,0.0
1548,2008-03-28,2008,3,28,6.111111111111111,0.0,0.01
1549,2008-03-29,2008,3,29,4.444444444444445,0.0,0.0
1550,2008-03-30,2008,3,30,3.888888888888889,0.0,0.0
1551,2008-03-31,2008,3,31,8.333333333333334,0.0,0.14
1552,2008-04-01,2008,4,1,16.11111111111111,0.0,0.3
1553,2008-04-02,2008,4,2,7.777777777777778,0.0,0.0
1554,2008-04-03,2008,4,3,5.555555555555555,0.0,0.05
1555,2008-04-04,2008,4,4,8.88888888888889,0.0,0.63
1556,2008-04-05,2008,4,5,12.777777777777779,0.0,0.08
1557,2008-04-06,2008,4,6,8.333333333333334,0.0,0.0
1558,2008-04-07,2008,4,7,7.777777777777778,0.0,0.0
1559,2008-04-08,2008,4,8,10.0,0.0,0.0
1560,2008-04-09,2008,4,9,9.444444444444445,0.0,0.02
1561,2008-4-10,2008,4,10,16.666666666666668,0.0,0.0
1562,2008-04-11,2008,4,11,12.777777777777779,0.0,0.08
1563,2008-04-12,2008,4,12,16.666666666666668,0.0,0.34
1564,2008-04-13,2008,4,13,10.0,0.0,0.0
1565,2008-04-14,2008,4,14,8.88888888888889,0.0,0.0
1566,2008-04-15,2008,4,15,11.11111111111111,0.0,0.0
1567,2008-04-16,2008,4,16,13.88888888888889,0.0,0.0
1568,2008-04-17,2008,4,17,15.555555555555555,0.0,0.0
1569,2008-04-18,2008,4,18,20.0,0.0,0.0
1570,2008-04-19,2008,4,19,17.22222222222222,0.0,0.0
1571,2008-04-20,2008,4,20,13.88888888888889,0.0,0.0
1572,2008-04-21,2008,4,21,12.777777777777779,0.0,0.0
1573,2008-04-22,2008,4,22,15.555555555555555,0.0,0.0
1574,2008-04-23,2008,4,23,18.88888888888889,0.0,0.0
1575,2008-04-24,2008,4,24,21.666666666666668,0.0,0.0
1576,2008-04-25,2008,4,25,17.77777777777778,0.0,0.0
1577,2008-04-26,2008,4,26,14.444444444444445,0.0,0.01
1578,2008-04-27,2008,4,27,11.11111111111111,0.0,0.04
1579,2008-04-28,2008,4,28,11.666666666666666,0.0,1.18
1580,2008-04-29,2008,4,29,11.11111111111111,0.0,0.04
1581,2008-04-30,2008,4,30,10.0,0.0,0.0
1582,2008-05-01,2008,5,1,11.11111111111111,0.0,0.06
1583,2008-05-02,2008,5,2,11.11111111111111,0.0,0.15
1584,2008-05-03,2008,5,3,11.666666666666666,0.0,0.0
1585,2008-05-04,2008,5,4,15.555555555555555,0.0,0.03
1586,2008-05-05,2008,5,5,16.666666666666668,0.0,0.0
1587,2008-05-06,2008,5,6,18.333333333333332,0.0,0.0
1588,2008-05-07,2008,5,7,18.88888888888889,0.0,0.0
1589,2008-05-08,2008,5,8,20.0,0.0,0.03
1590,2008-05-09,2008,5,9,13.333333333333334,0.0,1.27
1591,2008-5-10,2008,5,10,13.88888888888889,0.0,0.0
1592,2008-05-11,2008,5,11,13.333333333333334,0.0,0.0
1593,2008-05-12,2008,5,12,10.0,0.0,0.33
1594,2008-05-13,2008,5,13,16.11111111111111,0.0,0.0
1595,2008-05-14,2008,5,14,17.22222222222222,0.0,0.0
1596,2008-05-15,2008,5,15,17.77777777777778,0.0,0.0
1597,2008-05-16,2008,5,16,13.333333333333334,0.0,0.95
1598,2008-05-17,2008,5,17,15.555555555555555,0.0,0.04
1599,2008-05-18,2008,5,18,15.0,0.0,0.15
1600,2008-05-19,2008,5,19,12.222222222222221,0.0,0.0
1601,2008-05-20,2008,5,20,11.11111111111111,0.0,0.45
1602,2008-05-21,2008,5,21,14.444444444444445,0.0,0.0
1603,2008-05-22,2008,5,22,12.222222222222221,0.0,0.08
1604,2008-05-23,2008,5,23,15.0,0.0,0.0
1605,2008-05-24,2008,5,24,16.666666666666668,0.0,0.0
1606,2008-05-25,2008,5,25,18.333333333333332,0.0,0.0
1607,2008-05-26,2008,5,26,20.555555555555557,0.0,0.0
1608,2008-05-27,2008,5,27,22.22222222222222,0.0,0.23
1609,2008-05-28,2008,5,28,16.11111111111111,0.0,0.0
1610,2008-05-29,2008,5,29,17.22222222222222,0.0,0.0
1611,2008-05-30,2008,5,30,21.11111111111111,0.0,0.0
1612,2008-05-31,2008,5,31,21.11111111111111,0.0,0.24
1613,2008-06-01,2008,6,1,23.333333333333332,0.0,0.0
1614,2008-06-02,2008,6,2,21.11111111111111,0.0,0.0
1615,2008-06-03,2008,6,3,23.333333333333332,0.0,0.0
1616,2008-06-04,2008,6,4,17.77777777777778,0.0,0.67
1617,2008-06-05,2008,6,5,20.0,0.0,0.01
1618,2008-06-06,2008,6,6,19.444444444444443,0.0,0.0
1619,2008-06-07,2008,6,7,25.555555555555557,0.0,0.0
1620,2008-06-08,2008,6,8,28.88888888888889,0.0,0.1
1621,2008-06-09,2008,6,9,30.0,0.0,0.0
1622,2008-6-10,2008,6,10,28.333333333333332,0.0,0.04
1623,2008-06-11,2008,6,11,25.555555555555557,0.0,0.0
1624,2008-06-12,2008,6,12,25.0,0.0,0.0
1625,2008-06-13,2008,6,13,23.88888888888889,0.0,0.0
1626,2008-06-14,2008,6,14,26.11111111111111,0.0,2.01
1627,2008-06-15,2008,6,15,23.333333333333332,0.0,0.08
1628,2008-06-16,2008,6,16,21.11111111111111,0.0,0.21
1629,2008-06-17,2008,6,17,20.0,0.0,0.0
1630,2008-06-18,2008,6,18,18.333333333333332,0.0,0.07
1631,2008-06-19,2008,6,19,19.444444444444443,0.0,0.0
1632,2008-06-20,2008,6,20,21.11111111111111,0.0,0.2
1633,2008-06-21,2008,6,21,22.22222222222222,0.0,0.0
1634,2008-06-22,2008,6,22,23.333333333333332,0.0,0.05
1635,2008-06-23,2008,6,23,23.333333333333332,0.0,0.06
1636,2008-06-24,2008,6,24,22.22222222222222,0.0,0.1
1637,2008-06-25,2008,6,25,22.77777777777778,0.0,0.0
1638,2008-06-26,2008,6,26,24.444444444444443,0.0,0.03
1639,2008-06-27,2008,6,27,25.555555555555557,0.0,0.0
1640,2008-06-28,2008,6,28,27.22222222222222,0.0,0.47
1641,2008-06-29,2008,6,29,26.11111111111111,0.0,0.59
1642,2008-06-30,2008,6,30,25.0,0.0,0.01
1643,2008-07-01,2008,7,1,25.555555555555557,0.0,0.0
1644,2008-07-02,2008,7,2,24.444444444444443,0.0,0.0
1645,2008-07-03,2008,7,3,26.666666666666668,0.0,0.0
1646,2008-07-04,2008,7,4,23.333333333333332,0.0,0.32
1647,2008-07-05,2008,7,5,21.666666666666668,0.0,0.25
1648,2008-07-06,2008,7,6,23.333333333333332,0.0,0.0
1649,2008-07-07,2008,7,7,24.444444444444443,0.0,0.0
1650,2008-07-08,2008,7,8,27.22222222222222,0.0,0.0
1651,2008-07-09,2008,7,9,26.666666666666668,0.0,0.05
1652,2008-7-10,2008,7,10,25.555555555555557,0.0,0.0
1653,2008-07-11,2008,7,11,25.0,0.0,0.0
1654,2008-07-12,2008,7,12,25.555555555555557,0.0,0.0
1655,2008-07-13,2008,7,13,25.555555555555557,0.0,0.0
1656,2008-07-14,2008,7,14,23.333333333333332,0.0,0.47
1657,2008-07-15,2008,7,15,26.666666666666668,0.0,0.0
1658,2008-07-16,2008,7,16,27.22222222222222,0.0,0.0
1659,2008-07-17,2008,7,17,28.333333333333332,0.0,0.0
1660,2008-07-18,2008,7,18,28.88888888888889,0.0,0.0
1661,2008-07-19,2008,7,19,30.555555555555557,0.0,0.0
1662,2008-07-20,2008,7,20,29.444444444444443,0.0,0.01
1663,2008-07-21,2008,7,21,28.333333333333332,0.0,0.01
1664,2008-07-22,2008,7,22,26.666666666666668,0.0,0.01
1665,2008-07-23,2008,7,23,23.88888888888889,0.0,1.0
1666,2008-07-24,2008,7,24,23.88888888888889,0.0,0.66
1667,2008-07-25,2008,7,25,24.444444444444443,0.0,0.0
1668,2008-07-26,2008,7,26,26.11111111111111,0.0,0.0
1669,2008-07-27,2008,7,27,23.88888888888889,0.0,0.06
1670,2008-07-28,2008,7,28,24.444444444444443,0.0,0.0
1671,2008-07-29,2008,7,29,27.22222222222222,0.0,0.0
1672,2008-07-30,2008,7,30,26.666666666666668,0.0,0.0
1673,2008-07-31,2008,7,31,27.77777777777778,0.0,0.0
1674,2008-08-01,2008,8,1,27.77777777777778,0.0,0.0
1675,2008-08-02,2008,8,2,23.333333333333332,0.0,0.51
1676,2008-08-03,2008,8,3,23.333333333333332,0.0,0.0
1677,2008-08-04,2008,8,4,25.0,0.0,0.0
1678,2008-08-05,2008,8,5,25.555555555555557,0.0,0.04
1679,2008-08-06,2008,8,6,26.11111111111111,0.0,0.33
1680,2008-08-07,2008,8,7,24.444444444444443,0.0,0.08
1681,2008-08-08,2008,8,8,22.22222222222222,0.0,0.17
1682,2008-08-09,2008,8,9,22.22222222222222,0.0,0.0
1683,2008-8-10,2008,8,10,22.77777777777778,0.0,0.04
1684,2008-08-11,2008,8,11,18.88888888888889,0.0,1.18
1685,2008-08-12,2008,8,12,21.666666666666668,0.0,0.0
1686,2008-08-13,2008,8,13,23.333333333333332,0.0,0.0
1687,2008-08-14,2008,8,14,23.88888888888889,0.0,0.5
1688,2008-08-15,2008,8,15,22.22222222222222,0.0,0.55
1689,2008-08-16,2008,8,16,22.22222222222222,0.0,0.0
1690,2008-08-17,2008,8,17,23.333333333333332,0.0,0.0
1691,2008-08-18,2008,8,18,26.11111111111111,0.0,0.0
1692,2008-08-19,2008,8,19,23.333333333333332,0.0,0.0
1693,2008-08-20,2008,8,20,20.0,0.0,0.0
1694,2008-08-21,2008,8,21,22.22222222222222,0.0,0.0
1695,2008-08-22,2008,8,22,23.88888888888889,0.0,0.0
1696,2008-08-23,2008,8,23,23.333333333333332,0.0,0.0
1697,2008-08-24,2008,8,24,23.88888888888889,0.0,0.0
1698,2008-08-25,2008,8,25,24.444444444444443,0.0,0.0
1699,2008-08-26,2008,8,26,21.666666666666668,0.0,0.0
1700,2008-08-27,2008,8,27,21.11111111111111,0.0,0.0
1701,2008-08-28,2008,8,28,23.333333333333332,0.0,0.0
1702,2008-08-29,2008,8,29,23.333333333333332,0.0,0.0
1703,2008-08-30,2008,8,30,23.88888888888889,0.0,2.18
1704,2008-08-31,2008,8,31,23.88888888888889,0.0,0.0
1705,2008-09-01,2008,9,1,23.333333333333332,0.0,0.0
1706,2008-09-02,2008,9,2,25.555555555555557,0.0,0.0
1707,2008-09-03,2008,9,3,24.444444444444443,0.0,0.0
1708,2008-09-04,2008,9,4,26.666666666666668,0.0,0.0
1709,2008-09-05,2008,9,5,26.11111111111111,0.0,0.28
1710,2008-09-06,2008,9,6,24.444444444444443,0.0,3.26
1711,2008-09-07,2008,9,7,23.333333333333332,0.0,0.0
1712,2008-09-08,2008,9,8,22.77777777777778,0.0,0.0
1713,2008-09-09,2008,9,9,21.11111111111111,0.0,0.45
1714,2008-9-10,2008,9,10,18.88888888888889,0.0,0.0
1715,2008-09-11,2008,9,11,19.444444444444443,0.0,0.0
1716,2008-09-12,2008,9,12,19.444444444444443,0.0,0.39
1717,2008-09-13,2008,9,13,22.77777777777778,0.0,0.0
1718,2008-09-14,2008,9,14,26.11111111111111,0.0,0.0
1719,2008-09-15,2008,9,15,23.333333333333332,0.0,0.0
1720,2008-09-16,2008,9,16,18.88888888888889,0.0,0.0
1721,2008-09-17,2008,9,17,18.88888888888889,0.0,0.0
1722,2008-09-18,2008,9,18,18.88888888888889,0.0,0.0
1723,2008-09-19,2008,9,19,15.0,0.0,0.0
1724,2008-09-20,2008,9,20,15.555555555555555,0.0,0.0
1725,2008-09-21,2008,9,21,20.0,0.0,0.0
1726,2008-09-22,2008,9,22,19.444444444444443,0.0,0.0
1727,2008-09-23,2008,9,23,16.666666666666668,0.0,0.0
1728,2008-09-24,2008,9,24,16.666666666666668,0.0,0.0
1729,2008-09-25,2008,9,25,15.555555555555555,0.0,0.15
1730,2008-09-26,2008,9,26,16.11111111111111,0.0,2.34
1731,2008-09-27,2008,9,27,18.88888888888889,0.0,0.01
1732,2008-09-28,2008,9,28,20.555555555555557,0.0,0.17
1733,2008-09-29,2008,9,29,20.0,0.0,0.0
1734,2008-09-30,2008,9,30,17.77777777777778,0.0,0.0
1735,2008-10-1,2008,10,1,17.77777777777778,0.0,0.3
1736,2008-10-2,2008,10,2,13.88888888888889,0.0,0.0
1737,2008-10-3,2008,10,3,13.88888888888889,0.0,0.0
1738,2008-10-4,2008,10,4,12.222222222222221,0.0,0.0
1739,2008-10-5,2008,10,5,13.88888888888889,0.0,0.32
1740,2008-10-6,2008,10,6,13.333333333333334,0.0,0.0
1741,2008-10-7,2008,10,7,12.222222222222221,0.0,0.0
1742,2008-10-8,2008,10,8,13.333333333333334,0.0,0.01
1743,2008-10-9,2008,10,9,19.444444444444443,0.0,0.04
1744,2008-10-10,2008,10,10,18.333333333333332,0.0,0.0
1745,2008-10-11,2008,10,11,16.11111111111111,0.0,0.0
1746,2008-10-12,2008,10,12,16.666666666666668,0.0,0.0
1747,2008-10-13,2008,10,13,18.88888888888889,0.0,0.0
1748,2008-10-14,2008,10,14,17.22222222222222,0.0,0.0
1749,2008-10-15,2008,10,15,17.77777777777778,0.0,0.0
1750,2008-10-16,2008,10,16,18.333333333333332,0.0,0.0
1751,2008-10-17,2008,10,17,12.777777777777779,0.0,0.0
1752,2008-10-18,2008,10,18,10.555555555555555,0.0,0.0
1753,2008-10-19,2008,10,19,9.444444444444445,0.0,0.0
1754,2008-10-20,2008,10,20,10.555555555555555,0.0,0.0
1755,2008-10-21,2008,10,21,11.666666666666666,0.0,0.01
1756,2008-10-22,2008,10,22,8.333333333333334,0.0,0.0
1757,2008-10-23,2008,10,23,8.333333333333334,0.0,0.0
1758,2008-10-24,2008,10,24,8.88888888888889,0.0,0.0
1759,2008-10-25,2008,10,25,15.0,0.0,0.94
1760,2008-10-26,2008,10,26,12.777777777777779,0.0,0.0
1761,2008-10-27,2008,10,27,12.777777777777779,0.0,0.08
1762,2008-10-28,2008,10,28,6.111111111111111,0.0,1.92
1763,2008-10-29,2008,10,29,5.555555555555555,0.0,0.0
1764,2008-10-30,2008,10,30,5.555555555555555,0.0,0.0
1765,2008-10-31,2008,10,31,10.555555555555555,0.0,0.0
1766,2008-11-01,2008,11,1,14.444444444444445,0.0,0.0
1767,2008-11-02,2008,11,2,6.666666666666667,0.0,0.0
1768,2008-11-03,2008,11,3,11.11111111111111,0.0,0.01
1769,2008-11-04,2008,11,4,13.333333333333334,0.0,0.0
1770,2008-11-05,2008,11,5,15.0,0.0,0.29
1771,2008-11-06,2008,11,6,15.555555555555555,0.0,0.13
1772,2008-11-07,2008,11,7,16.11111111111111,0.0,0.0
1773,2008-11-08,2008,11,8,13.88888888888889,0.0,0.3
1774,2008-11-09,2008,11,9,11.11111111111111,0.0,0.0
1775,2008-11-10,2008,11,10,8.333333333333334,0.0,0.0
1776,2008-11-11,2008,11,11,6.666666666666667,0.0,0.0
1777,2008-11-12,2008,11,12,7.222222222222222,0.0,0.0
1778,2008-11-13,2008,11,13,11.11111111111111,0.0,0.53
1779,2008-11-14,2008,11,14,16.11111111111111,0.0,0.1
1780,2008-11-15,2008,11,15,17.22222222222222,0.0,0.74
1781,2008-11-16,2008,11,16,10.0,0.0,0.15
1782,2008-11-17,2008,11,17,5.555555555555555,0.0,0.0
1783,2008-11-18,2008,11,18,1.6666666666666667,0.0,0.0
1784,2008-11-19,2008,11,19,0.0,0.0,0.0
1785,2008-11-20,2008,11,20,1.1111111111111112,0.0,0.0
1786,2008-11-21,2008,11,21,0.0,0.0,0.0
1787,2008-11-22,2008,11,22,-2.2222222222222223,0.0,0.0
1788,2008-11-23,2008,11,23,-1.1111111111111112,0.0,0.0
1789,2008-11-24,2008,11,24,5.555555555555555,0.0,0.16
1790,2008-11-25,2008,11,25,5.555555555555555,0.0,0.41
1791,2008-11-26,2008,11,26,5.0,0.0,0.0
1792,2008-11-27,2008,11,27,4.444444444444445,0.0,0.0
1793,2008-11-28,2008,11,28,6.666666666666667,0.0,0.0
1794,2008-11-29,2008,11,29,5.0,0.0,0.0
1795,2008-11-30,2008,11,30,4.444444444444445,0.0,0.72
1796,2008-12-01,2008,12,1,9.444444444444445,0.0,0.11
1797,2008-12-02,2008,12,2,4.444444444444445,0.0,0.0
1798,2008-12-03,2008,12,3,2.7777777777777777,0.0,0.0
1799,2008-12-04,2008,12,4,7.222222222222222,0.0,0.03
1800,2008-12-05,2008,12,5,2.7777777777777777,0.0,0.0
1801,2008-12-06,2008,12,6,0.0,0.0,0.02
1802,2008-12-07,2008,12,7,-2.2222222222222223,0.0,0.0
1803,2008-12-08,2008,12,8,-3.888888888888889,0.0,0.0
1804,2008-12-09,2008,12,9,6.666666666666667,0.0,0.0
1805,2008-12-10,2008,12,10,12.222222222222221,0.0,0.27
1806,2008-12-11,2008,12,11,4.444444444444445,0.0,2.35
1807,2008-12-12,2008,12,12,3.3333333333333335,0.0,0.93
1808,2008-12-13,2008,12,13,-1.1111111111111112,0.0,0.0
1809,2008-12-14,2008,12,14,3.888888888888889,0.0,0.0
1810,2008-12-15,2008,12,15,14.444444444444445,0.0,0.01
1811,2008-12-16,2008,12,16,6.666666666666667,1.0,0.28
1812,2008-12-17,2008,12,17,2.7777777777777777,0.0,0.42
1813,2008-12-18,2008,12,18,3.888888888888889,0.0,0.0
1814,2008-12-19,2008,12,19,0.5555555555555556,4.0,0.93
1815,2008-12-20,2008,12,20,-2.7777777777777777,0.5,0.04
1816,2008-12-21,2008,12,21,-0.5555555555555556,0.2,0.58
1817,2008-12-22,2008,12,22,-6.666666666666667,0.0,0.0
1818,2008-12-23,2008,12,23,-3.888888888888889,0.0,0.0
1819,2008-12-24,2008,12,24,7.222222222222222,0.0,0.46
1820,2008-12-25,2008,12,25,7.222222222222222,0.0,0.13
1821,2008-12-26,2008,12,26,2.7777777777777777,0.0,0.02
1822,2008-12-27,2008,12,27,7.222222222222222,0.0,0.0
1823,2008-12-28,2008,12,28,13.333333333333334,0.0,0.0
1824,2008-12-29,2008,12,29,5.555555555555555,0.0,0.0
1825,2008-12-30,2008,12,30,3.3333333333333335,0.0,0.0
1826,2008-12-31,2008,12,31,-2.7777777777777777,0.3,0.04
1827,2009-01-01,2009,1,1,-6.111111111111111,0.0,0.0
1828,2009-01-02,2009,1,2,-1.6666666666666667,0.0,0.0
1829,2009-01-03,2009,1,3,1.1111111111111112,0.0,0.0
1830,2009-01-04,2009,1,4,1.1111111111111112,0.0,0.0
1831,2009-01-05,2009,1,5,5.0,0.0,0.0
1832,2009-01-06,2009,1,6,1.6666666666666667,0.0,0.08
1833,2009-01-07,2009,1,7,1.6666666666666667,0.0,1.19
1834,2009-01-08,2009,1,8,1.1111111111111112,0.0,0.0
1835,2009-01-09,2009,1,9,-1.6666666666666667,0.0,0.0
1836,2009-1-10,2009,1,10,-2.7777777777777777,1.0,0.14
1837,2009-01-11,2009,1,11,-2.2222222222222223,0.0,0.19
1838,2009-01-12,2009,1,12,-2.7777777777777777,0.0,0.0
1839,2009-01-13,2009,1,13,1.6666666666666667,0.0,0.0
1840,2009-01-14,2009,1,14,-3.3333333333333335,0.0,0.0
1841,2009-01-15,2009,1,15,-7.222222222222222,1.0,0.05
1842,2009-01-16,2009,1,16,-10.555555555555555,0.0,0.0
1843,2009-01-17,2009,1,17,-10.0,0.0,0.0
1844,2009-01-18,2009,1,18,-1.6666666666666667,2.2,0.18
1845,2009-01-19,2009,1,19,-1.1111111111111112,1.8,0.18
1846,2009-01-20,2009,1,20,-4.444444444444445,0.0,0.0
1847,2009-01-21,2009,1,21,-5.555555555555555,0.0,0.0
1848,2009-01-22,2009,1,22,-1.6666666666666667,0.0,0.0
1849,2009-01-23,2009,1,23,3.888888888888889,0.0,0.0
1850,2009-01-24,2009,1,24,0.0,0.0,0.0
1851,2009-01-25,2009,1,25,-6.666666666666667,0.0,0.0
1852,2009-01-26,2009,1,26,-4.444444444444445,0.0,0.0
1853,2009-01-27,2009,1,27,-2.7777777777777777,0.0,0.0
1854,2009-01-28,2009,1,28,0.5555555555555556,3.0,0.97
1855,2009-01-29,2009,1,29,-0.5555555555555556,0.0,0.0
1856,2009-01-30,2009,1,30,-0.5555555555555556,0.0,0.0
1857,2009-01-31,2009,1,31,-4.444444444444445,0.0,0.0
1858,2009-02-01,2009,2,1,3.888888888888889,0.0,0.0
1859,2009-02-02,2009,2,2,6.666666666666667,0.0,0.0
1860,2009-02-03,2009,2,3,-1.1111111111111112,4.3,0.35
1861,2009-02-04,2009,2,4,-4.444444444444445,0.0,0.0
1862,2009-02-05,2009,2,5,-7.777777777777778,0.0,0.0
1863,2009-02-06,2009,2,6,-4.444444444444445,0.0,0.0
1864,2009-02-07,2009,2,7,3.888888888888889,0.0,0.0
1865,2009-02-08,2009,2,8,8.88888888888889,0.0,0.0
1866,2009-02-09,2009,2,9,3.888888888888889,0.0,0.0
1867,2009-2-10,2009,2,10,6.111111111111111,0.0,0.0
